SifraNabavke,NazivDokumenta,NazivNarucioca,MaticniBroj,PIB,IdMesto,IdOpstina,IdVrstaPostupka,PredmetNabavke,VrstaPredmeta,OpstiRecnikNabavki,KontaktOsoba,Telefon,DatumPoslednjeIzmene,IdDelatnost,IdOblikOrg,IdOblikSvoj,IdKategorija,PozivZaPodnosenjePonuda,PozivZaPodnosenjePrijava,ObavestenjeOSistemuDinamickeNabavke,PozivZaUcesceNaKonkursZaDizajn,ObavestenjeOPriznavanjuKvalifikacije,ObavestenjeOPriznavanjuKvalifikacijeURestriktivnomPostupku,PodaciOObjaviIDodeliUgovora,ObavestenjeOZakljucenomOkvirnomSporazumu,ObavestenjeOZakljucenomUgovoru,ObavestenjeORezultatuKonkursa,ObavestenjeOObustaviPostupkaJavneNabavke,PodaciOIzmeniUgovoraOJavnojNabavci,KonkursnaDokumentacija,ObavestenjeOProduzenjuRoka,PregovarackiBezPonuda,ObavestenjeOZastitiPrava,MisljenjeUpraveJN,OdlukaOPriznavanjuKvalifikacije,OdlukaOIskljucenjuKandidata,OdlukaODodeliUgovora,OdlukaODodeliOkvirnogSporazuma,ObavestenjeOPonistenjuPostupka,OdlukaOObustaviPostupka,OdlukaONastavkuPostupka,OdlukaKomisijeOZakljucenjuUgovora,ObavestenjeOPriznavanjuKvalifikacijeOpste,Link
918543,НАБАВКА ОПРЕМЕ ЗА СИСТЕМ ЗА ДОЈАВУ ПОЖАРА,Установа Геронтолошки центар Београд,07028768,100011573,791059,70157,7,друга добра,добра,Сигурносна опрема,Стјепан Јурић,011-2695-605/132,2015-12-01 15:13:20,8710,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918543
918547,Набавка једногодишње претплате 2 лиценце Poslovna.rs LITE  RSMatrix LITE : 1 са Црном Гором и 1 без Црне  Горе  ,ПОКРАЈИНСКИ СЕКРЕТАРИЈАТ ЗА ФИНАНСИЈЕ АУТОНОМНЕ ПОКРАЈИНЕ ВОЈВОДИНЕ,08035059,100715309,802824,80284,7,рачунарска опрема (хардверска и софтверска),добра,Програмски пакет за базе података и оперативни програмски пакет,ЉИЉАНА ЈОВАНОВИЋ,021 487 48 31,2015-12-01 15:14:18,8411,71,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918547
918558,ЈН ГР 03/15-2,Црвени крст Србије,07002726,100076074,791105,70246,1,опште грађевински радови,радови,Грађевински радови,Мирко Васиљевић,011 3032 125 / 123,2015-12-01 15:17:48,8899,82,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918558
918563,ЈН 167/15 (1.1.114) Куповина   за смеће запремине 120 l ,"ЈПКП ""Лазаревац""",07013922,102129944,704091,70165,1," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Лаки контејнери,Перо Петровић,011/8123-402,2015-12-01 15:19:57,3600,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918563
918564,јнмв 6/2015 професионалне машине за кухињу,Геронтолошки центар у Вршцу,08694672,102084269,801089,80128,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Професионална угоститељска опрема,Зоран Станић,"013/833-399 ,833-411",2015-12-01 15:21:29,8730,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918564
918568,"Материјал за хемодијализу – дијализатори, по партијама","Клиничко болнички центар ""Др Драгиша Мишовић - Дедиње""",07044445,101369025,791091,70220,1," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,"Медицинска опрема, фармацеутски производи и производи за личну негу",Пиво Караматијевић,"011/3630725, 011/3630-726",2015-12-01 15:23:21,8610,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918568
918584,"Преговарачки поступак са објављивањем позива за подношење понуда за набавку услуга (у области одбране и безбедности) : Осигурање, ЈН број 305/15",Министарство унутрашњих послова,07008104,100184116,791091,70220,4,финансијске услуге - услуге осигурања,услуге,Услуге осигурања ,VALERIJA LEPOTIC,306 2000 \40220,2015-12-01 15:30:07,8424,71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918584
918587,Допуна софтвера за обуку и сертификацију оператра OTS (Operator Training System),Директорат цивилног ваздухопловства Републике Србије,17521128,103191841,791067,70181,7,рачунарска опрема (хардверска и софтверска),добра,Испитни авијацијски програмски пакет,Милош Жикић,011/2927031,2015-12-01 15:30:30,8411,90,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918587
918593,ПЛАСТИКА,"Предшколска установа ""Дечја радост"" Панчево",08115249,101830115,803138,80314,7,друга добра,добра,Гумени и пластични материјали,Петровић Зоран,013/345 955,2015-12-01 15:32:55,8891,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918593
918599,"Услуге такси превоза за потребе матичара и општинске управе, ЈН 2015/42",Градска општина Савски венац,07031386,102759230,791091,70220,7,"услуге копненог саобраћаја (осим услуга железничког саобраћаја ), укључујући и услуге превоза у оклопљеним возилима и курирске услуге (осим превоза поште)",услуге,Такси услуге,Љиљана Љубић Кулунџић,011/2061-740,2015-12-01 15:34:06,8411,73,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918599
918610,Чишћење водотокова у општини Горњи Милановац,Председник општине,07175221,102156105,713325,70483,7,друге услуге,услуге,Услуге чишћења површинских вода,Милисав Мирковић,032/720-280,2015-12-01 15:37:53,8411,73,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918610
918611,Одржавање Портала судова са пратећим сервисима,Министарство правде,17855204,108510096,791091,70220,4, рачунарске и друге везане услуге,услуге,Услуге софтверске подршке,Јелена Кулић,011/3620-639,2015-12-01 15:39:18,8411,71,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918611
918612,НАБАВКА ОПРЕМЕ ЗА ОПРЕМАЊЕ КАБИНЕТА ЗА САОБРАЋАЈНУ СЕКЦИЈУ (евиденциони број ЈНМВ 21/15),Дирекција за урбанизам и изградњу ЈП Крушевац,17119915,100474793,721107,70670,7,рачунарска опрема (хардверска и софтверска),добра,"Рачунарска опрема,Видео пројектори",Ивана Милојевић,+381 37 421 979,2015-12-01 15:39:32,7111,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918612
918621,Набавка услуге уклањања лешева животиња са територије општине Чока,ОПШТИНА ЧОКА,08381984,101417479,804908,80489,7,"усуге уклањања и одлагања отпада, санитарне услуге и друге сродне услуге",услуге,Услуге превоза отпада,Tot Zoltan,"0230/71-620,  064/86-19-631",2015-12-01 15:43:07,8411,73,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918621
918627,"ЈКП ""Паркинг сервис"" Чачак на Порталу јавних набавки Пглашава јавну набавку ЈН 4-2015 униформе и средства заштите на раду","Јавно комунално предузеће ""Паркинг сервис"" Чачак   ЈКП ""Паркинг сервис"" Чачак   ",20518898,106026531,746061,71242,7,радна и заштитна одећа и опрема,добра,Радна одећа,Зоран Благојевић,032/5-376-870,2015-12-01 15:45:29,5221,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918627
918633,Набавка услуге штампања часописа и књиге на русинском језику,"Новинско издавачка установа ""Руске слово""",08041393,101640081,802824,80284,7,издавачке и штампарске услуге на хонорарној или уговорној основи ,услуге,"Штампане књиге, брошуре и леци,Новине, ревије, периодичне публикације и часописи ",Татјана Симуновић,"021/66-13-697, 069/67-30-08",2015-12-01 16:09:29,5813,85,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918633
918639,УСЛУГЕ ОСИГУРАЊА ЗА ПОТРЕБЕ ОПШТИНЕ САВСКИ ВЕНАЦ ПО ПАРТИЈАМА,Градска општина Савски венац,07031386,102759230,791091,70220,7,"финансијске услуге: услуге осигурања; банкарске и инвестиционе услуге (осим набавки финансијских услуга у вези са емитовањем, продајом, куповином или преносом хартија од вредности или других финансијских инструмената и услуга Народне банке Србије)",услуге,"Услуге осигурања од незгоде и услуге здравственог осигурања,Услуге осигурања моторних возила,Услуге осигурања имовине",Љиљана Љубић Кулунџић,011/2061-740,2015-12-01 15:53:06,8411,73,5,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918639
918646,"ЈН 07/15 - ""Набавка компјутерске опреме“ ",АРХЕОЛОШКИ ИНСТИТУТ,07003234,101824180,791105,70246,7,рачунарска опрема (хардверска и софтверска),добра,Рачунарска опрема и материјал,БРАНИСЛАВА ЕЛЕЗ,011/2637-191,2015-12-01 15:58:56,7220,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918646
918649,Услуге припреме и штампања годишњег часописа Републичког завода за заштиту споменика културе – Београд „Саопштења XLVII“,Републички завод за заштиту споменика културе-Београд,07010028,100291710,791024,70114,7,издавачке и штампарске услуге на хонорарној или уговорној основи ,услуге,Услуге штампања,Јелена Божић,2454-786,2015-12-01 16:01:37,9103,85,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918649
918651,"ЈН 08/15 - ""Набавка компјутерске опреме“ ",АРХЕОЛОШКИ ИНСТИТУТ,07003234,101824180,791105,70246,7,рачунарска опрема (хардверска и софтверска),добра,Рачунарска опрема и материјал,БРАНИСЛАВА ЕЛЕЗ,011/2637-191,2015-12-01 16:02:52,7220,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918651
918657,"Предмет јавне набавке мале вредности је набавка добара – средства за хигијену за потребе КПЗ у Нишу, редни број набавке 25М/2015.",МИНИСТАРСТВО ПРАВДЕ РС УПРАВА ЗА ИЗВРШЕЊЕ КРИВИЧНИХ САНКЦИЈА КАЗНЕНО ПОПРАВНИ ЗАВОД НИШ ,17621378,103698407,792055,71323,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,"Производи за личну негу,Метле, четке и други производи разних врста,Производи за чишћење",Бранислав Крстић,018/4264142,2015-12-01 16:05:03,8423,71,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=918657
